,text,created_at,retweets
1381,".@HillaryClinton's 2008 Campaign And Supporters Trafficked In Rumors About Obama's Heritage #DebateNight 
https://t.co/6EEOAaCiNv",2016-09-27 02:19:47,5835
1382,"RT @TeamTrump: Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed @realDonaldTrump!…",2016-09-27 02:19:20,5364
1383,"RT @DanScavino: Jesse Jackson on @realDonaldTrump - when he donated space for the Rainbow/Push Coalition. 
#DebateNight https://t.co/JTbqO0…",2016-09-27 02:10:30,5721
1384,I will stand with police and protect ALL Americans! #Debates2016 #MAGA https://t.co/CX4oEWgEMp,2016-09-27 01:51:58,12490
1385,"RT @TeamTrump: When @realDonaldTrump is POTUS, families are going to be safe and secure. Law and order will be RESTORED! #MAGA #Debates #De…",2016-09-27 01:50:01,4770
1386,RT @TeamTrump: WATCH: @realDonaldTrump on the stakes in this election #Debates2016 https://t.co/l7DSbPXDGh,2016-09-27 01:44:01,2016
1387,"This is the simple fact about @HillaryClinton: she is a typical politician - all talk, no action. #Debates2016",2016-09-27 01:36:50,13341
1388,HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2,2016-09-27 01:33:59,12240
1389,A Clinton economy = more taxes and more spending! #DebateNight https://t.co/oFlaAhrwe5,2016-09-27 01:32:25,8053
1390,.@HillaryClinton has been part of the rigged DC system for 30 years? Why would we take policy advice from her? #Debates2016,2016-09-27 01:28:50,9778
1391,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for innovation and job creati… https://t.co/02NMQn3ZNQ",2016-09-27 01:28:04,7638
1392,.@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016,2016-09-27 01:23:43,5142
1393,.@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years,2016-09-27 01:18:55,7819
1394,RT @TeamTrump: A @realDonaldTrump Administration will bring JOBS BACK! #Debates2016 https://t.co/4O3rIyycyW,2016-09-27 01:14:09,4144
1395,"Why isn't Hillary Clinton 50 points ahead?
#DebateNight https://t.co/iux7icIkaT",2016-09-27 00:47:05,18355
1396,RT @DanScavino: Join @realDonaldTrump on his official social media platforms during tonight's debate ~ as @TeamTrump manages rapid response…,2016-09-26 23:30:40,3575
1397,"My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!
#DebateNight #TrumpPence16",2016-09-26 22:31:53,19176
1398,"RT @KellyannePolls: #Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, goi…",2016-09-26 16:29:31,7862
1399,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. 
#TrumpTrain… https://t.co/xDGCwYVK0Q",2016-09-26 12:02:48,11364
1400,"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed.",2016-09-26 01:13:40,16707
1401,Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!,2016-09-26 00:18:40,11051
1402,"Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu:
https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED",2016-09-25 18:15:11,11481
1403,Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.,2016-09-25 13:20:56,8396
1404,Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!,2016-09-25 13:04:46,8307
1405,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!",2016-09-25 12:30:28,8439
1406,"Thank you Roanoke, Virginia - this a MOVEMENT - join us today!
Sign up: https://t.co/NQEgRxQN2m
#AmericaFirst… https://t.co/Rz3DkpBQJu",2016-09-24 23:39:02,6376
1407,"If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!",2016-09-24 17:08:17,30926
1408,Will be back in Virginia tonight- for a 6pm rally at the Berglund Center in Roanoke. Join me! Tickets:… https://t.co/6pQMSgPWuN,2016-09-24 14:10:37,4721
1409,"""@KellyannePolls: Trump is headed for a win, says professor who has predicted 30 years of presidential outcomes   https://t.co/68WEMcuHSO""",2016-09-24 12:43:52,9938
1410,The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.,2016-09-24 12:35:02,12354
1411,Today is the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/4iW06ROvsT,2016-09-24 11:06:32,6933
1412,"Crooked Hillary's bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand. Dem pols said no way, dumb!",2016-09-24 02:09:56,9124
1413,"Join me in Roanoke, Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:… https://t.co/bnEE6NX41Z",2016-09-23 20:13:49,4496
1414,"'How Trump Would Stimulate the U.S. Economy'
https://t.co/jU3HHglnIu",2016-09-23 17:32:20,6968
1415,"Hillary Clinton just lost every Republican she ever had, including Never Trump, all farmers &amp; sm. biz, by saying she’ll tax estates at 65%.",2016-09-23 17:26:56,19706
1416,Tomorrow's the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/05NY0wJHkL,2016-09-23 15:57:47,6128
1417,RT @dcexaminer: EXCLUSIVE: How Donald Trump's 30 million followers are crashing the Internet https://t.co/hV2z4yrTU7 https://t.co/lWkjmdyQ7Q,2016-09-23 15:55:55,6261
1418,Spoke with Governor @PatMcCroryNC of North Carolina today. He is doing a tremendous job under tough circumstances.,2016-09-23 02:09:13,8140
1419,"This is more than a campaign- it is a movement. #MakeAmericaGreatAgain
SIGN UP TODAY &amp; WE WILL WIN! https://t.co/2XBs5SSRC3",2016-09-23 01:17:50,6121
1420,"Join me in Roanoke, Virginia on Saturday evening at 6pm! #MAGA
https://t.co/uKG55Pznwu",2016-09-22 14:45:45,4390
1421,Will be on @foxandfriends now.,2016-09-22 11:02:01,2268
1422,"I will be interviewed from Cleveland, Ohio, on @seanhannity - Tonight at 10:00 P.M. Enjoy!",2016-09-22 00:58:03,3877
1423,"""@ThAllenSBoucher: @DiamondandSilk @realDonaldTrump @seanhannity I love those beautiful gals."" D + S = Two amazing women!",2016-09-22 00:54:26,4552
1424,.@YoungDems4Trump  Thank you!,2016-09-22 00:49:24,4254
1425,"Great new polls! Thank you Nevada, North Carolina &amp; Ohio. Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/Y8Sb8MNyXA",2016-09-21 22:35:19,10207
1426,"Thank you Toledo, Ohio! It is so important for you to get out and VOTE on November 8, 2016! Lets MAKE AMERICA SAFE… https://t.co/MQdp4GgLIE",2016-09-21 21:02:56,8780
1427,"RT @GMA: WATCH: @IvankaTrump on ""women who work;"" empowering campaign celebrates modern women.  https://t.co/rMFe9o6WcL",2016-09-21 18:01:51,6886
1428,"Hopefully the violence &amp; unrest in Charlotte will come to an immediate end. To those injured, get well soon. We need unity &amp; leadership.",2016-09-21 13:23:13,13073
1429,The situations in Tulsa and Charlotte are tragic. We must come together to make America safe again.,2016-09-21 13:20:15,9400
1430,"It is a MOVEMENT - not a campaign. Leaving the past behind, changing our future. Together, we will MAKE AMERICA SAF… https://t.co/Lt2L3NKzyi",2016-09-21 11:17:43,16560
1431,"Thank you Kenansville, North Carolina! Remember- on November 8th, that special interest gravy train is coming to a… https://t.co/AysJRMzvKw",2016-09-21 00:07:51,8023
1432,"Thank you High Point, NC! I will fight for every neglected part of this nation &amp; I will fight to bring us together… https://t.co/DSaUpSptBz",2016-09-20 20:33:08,9465
1433,"Hillary Clinton is taking the day off again, she needs the rest. Sleep well Hillary - see you at the debate!",2016-09-20 14:23:59,29650
1434,Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!,2016-09-20 14:22:02,6392
1435,Do people notice Hillary is copying my airplane rallies - she puts the plane behind her like I have been doing from the beginning.,2016-09-20 14:20:50,12089
1436,"Thank you Nevada! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/RJqHgq2Rn0",2016-09-20 13:50:56,5895
1437,"Thank you Georgia! #AmericaFirst
#MakeAmericaGreatAgain 
https://t.co/3KWOl2ibaW https://t.co/y01qpON7h7",2016-09-20 13:49:50,5734
1438,"Crooked Hillary has been fighting ISIS, or whatever she has been doing, for years. Now she has new ideas. It is time for change.",2016-09-20 12:02:35,9174
1439,Amazing rally in Florida - this is a MOVEMENT! Join us today at https://t.co/3KWOl2ibaW. https://t.co/BF1IqPXNho,2016-09-20 00:26:50,8137
1440,"Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/XhwUGw0v2H",2016-09-20 00:19:00,10423
1441,"I will be interviewed on the @oreillyfactor - tonight from Florida, now. Enjoy!",2016-09-20 00:14:56,2792
1442,Philly FOP Chief On Presidential Endorsement: Clinton ‘Blew The Police Off' https://t.co/ATBY343pS1,2016-09-19 19:52:00,7888
1443,"Hillary Clinton's weakness while she was Secretary of State, has emboldened terrorists all over the world..cont: https://t.co/E5BdTiwlur",2016-09-19 16:53:42,10278
1444,Once again someone we were told is ok turns out to be a terrorist who wants to destroy our country &amp; its people- how did he get thru system?,2016-09-19 16:41:15,15659
1445,"Great job once again by law enforcement! We are proud of them and should embrace them - without them, we don't have a country!",2016-09-19 16:32:32,15999
1446,"""@TarukMatuk: @CNN @FoxNews @realDonaldTrump @RogerRice10 Refugees from Syria over 10k plus more coming. Lots young males, poorly vetted.",2016-09-19 12:27:28,7588
1447,"""@AngPiazza: @foxandfriends  @realDonaldTrump he's the ONLY candidate that will keep us safe!""",2016-09-19 12:14:59,4526
1448,Will be on @foxandfriends at 7:02 A.M.  Enjoy.,2016-09-19 11:02:30,2111
1449,"Terrible attacks in NY, NJ and MN this weekend. Thinking of victims, their families and all Americans! We need to be strong!",2016-09-19 02:32:03,12296
1450,"Under the leadership of Obama &amp; Clinton, Americans have experienced more attacks at home than victories abroad. Time to change the playbook!",2016-09-19 02:30:34,19176
1451,HAPPY BIRTHDAY - to the United States Air Force!! https://t.co/5Gwi1M5R2t,2016-09-18 21:11:48,11659
1452,RT @KellyannePolls: more media #polls showing @realDonaldTrump ahead in states Pres Obama won twice. https://t.co/EGySAz6Am1,2016-09-18 21:07:05,5489
1453,"I would like to express my warmest regards, best wishes and condolences to all of the families and victims of the horrible bombing in NYC.",2016-09-18 13:06:56,15789
1454,"Never met but never liked dopey Robert Gates. Look at the mess the U.S. is in. Always speaks badly of his many bosses, including Obama.",2016-09-17 23:14:58,5687
1455,"Heading to Colorado for a big rally. Massive crowd, great people! Will be there soon - the polls are looking good.",2016-09-17 23:03:47,5605
1456,"My lawyers want to sue the failing @nytimes so badly for irresponsible intent. I said no (for now), but they are watching. Really disgusting",2016-09-17 22:57:09,7939
1457,"The failing @nytimes has gone nuts that Crooked Hillary is doing so badly. They are willing to say anything, has become a laughingstock rag!",2016-09-17 21:38:50,9869
1458,"Crazy Maureen Dowd, the wacky columnist for the failing @nytimes, pretends she knows me well--wrong!",2016-09-17 17:29:26,5407
1459,"Wacky @NYTimesDowd, who hardly knows me, makes up things that I never said for her boring interviews and column. A neurotic dope!",2016-09-17 17:28:43,6055
1460,".@CNN just doesn't get it, and that's why their ratings are so low - and getting worse. Boring anti-Trump panelists, mostly losers in life!",2016-09-17 13:13:43,12675
1461,I never met former Defense Secretary Robert Gates. He knows nothing about me. But look at the results under his guidance - a total disaster!,2016-09-17 11:51:41,7291
1462,Crooked Hillary wants to take your 2nd Amendment rights away. Will guns be taken from her heavily armed Secret Service detail? Maybe not!,2016-09-17 05:53:09,14156
1463,My thoughts and prayers go out to the @PhillyPolice &amp; @Penn police officers- in Philadelphia. https://t.co/eyC3W1mweY,2016-09-17 05:25:48,8253
1464,"""Donald Trump’s birther event is the greatest trick he’s ever pulled""
https://t.co/zvVQnxeiQ9",2016-09-17 05:15:44,6889
1465,A very interesting take from @KatiePavlich: https://t.co/XaM9yEYCHL,2016-09-17 04:43:14,5135
1466,Just arrived in Texas - have been informed two @fortworthpd officers have been shot. My thoughts and prayers are with them.,2016-09-17 04:15:53,8363
1467,"Just leaving Miami for Houston, Oklahoma and Colorado. Miami crowd was fantastic!",2016-09-17 01:13:18,5657
1468,Great parade in The Villages- I love you all. We will #MAGA. Thank you for the incredible support-I will not forget! https://t.co/5qTDijU3hn,2016-09-16 21:01:27,9962
1469,I am truly honored and grateful for receiving SO much support from our American heroes...https://t.co/S9bvbysiOr https://t.co/JJQncd3zhf,2016-09-16 17:58:14,10257
1470,"I am now going to the brand new Trump International, Hotel D.C. for a major statement.",2016-09-16 13:23:00,6480
1471,"Thank you for a great evening - Laconia, New Hampshire -- will be back soon! #AmericaFirst
https://t.co/3KWOl2ibaW https://t.co/QWbYm2lY7B",2016-09-16 03:31:28,5748
1472,"""@AK_TWEET: #TheDonald's hair gets the #JimmyFallon treatment on #TheTonightShow #TrumpPence16 https://t.co/0RRPbfIgXH""  So true!",2016-09-16 02:43:07,4316
1473,"""@jimmyfallon: Tonight: @realDonaldTrump, @normmacdonald, a performance by Kiiara,and your funniest #MyTeacherIsWeird tweets. #FallonTonight",2016-09-16 02:37:51,2471
1474,"Instead of driving jobs and wealth away, AMERICA will become the WORLD'S great magnet for innovation &amp; job creation! https://t.co/cvu20ZQSVJ",2016-09-15 22:46:11,10517
1475,Will be joining @jimmyfallon on @FallonTonight at 11:35pmE tonight. Enjoy!,2016-09-15 22:41:13,3897
1476,RT @EricTrump: What a scary statistic! Americans are working harder and making less! We need competent leadership! https://t.co/jcGCbVOf6v,2016-09-15 22:23:48,10061
1477,I will be interviewed by @jessebwatters on @oreillyfactor tonight at 8pm. Enjoy!,2016-09-15 21:11:47,3602
1478,Full transcript of economic plan- delivered to the Economic Club of New York. #MAGA https://t.co/xiu9AUiSSD https://t.co/Fsy1diPWjU,2016-09-15 17:12:03,5977
1479,Thank you @JerryJrFalwell! https://t.co/jzUQxkW4tB,2016-09-15 15:39:10,3339
1480,"Thank you to all of our law enforcement officers - across America! #LESM #MAGA 
https://t.co/Mcbc2JzhN2 https://t.co/4MTmR8kXVb",2016-09-15 14:50:08,8593
1481,Thank you for having me! I enjoyed the tour and spending time with everyone. See you soon. #MAGA https://t.co/eNtS7IBPDo,2016-09-15 14:34:13,3639
1482,Will be on @foxandfriends at 7:00 A.M. Enjoy!,2016-09-15 10:48:25,2083
1483,"""@ghfanlovessonny: @realDonaldTrump you have my vote in Pennsylvania. Trump 2016"" Thank you!",2016-09-15 04:04:14,3437
1484,I was never a fan of Colin Powell after his weak understanding of weapons of mass destruction in Iraq = disaster. We can do much better!,2016-09-15 03:59:01,7716
1485,I will be interviewed on @foxandfriends tomorrow at 7am. Enjoy!,2016-09-15 03:00:37,2989
1486,"Great poll out of Nevada- thank you! See you soon. #MAGA #AmericaFirst
https://t.co/3KWOl2ibaW https://t.co/27sR3MjjXc",2016-09-15 02:33:39,6513
1487,"Great evening in Canton, Ohio-thank you! We are going to MAKE AMERICA GREAT AGAIN! Join us: 
https://t.co/3KWOl2ibaW https://t.co/4MvwUj9eX9",2016-09-15 00:57:20,6126
1488,Honor to have been interviewed by the very wonderful @bishopwtjackson in Detroit last week - tune in at 9pmE. Enjoy! https://t.co/9ahPnfhQ5N,2016-09-15 00:16:21,3855
1489,Thank you Ohio! Just landed in Canton for a rally at the Civic Center. Join me at 7pm: https://t.co/s0XVVNyBKf https://t.co/UtCRxykurW,2016-09-14 21:24:01,7988
1490,"Thank you Florida- can't wait to see you Friday in Miami! Join me:
https://t.co/rsx313493u https://t.co/JxsWXz05T9",2016-09-14 20:46:23,7113
1491,"Thank you @ATFD17! #ImWithYou
Video: https://t.co/z9Yg83VTF4",2016-09-14 16:54:41,2680
1492,"Great poll Florida - thank you! 
#ImWithYou #AmericaFirst https://t.co/6Odle7j1hd",2016-09-14 14:02:28,11365
1493,Thank you Ohio - see you tonight! https://t.co/0DyHkzzWvj,2016-09-14 13:44:02,7555
1494,Russia took Crimea during the so-called Obama years. Who wouldn't know this and why does Obama get a free pass?,2016-09-14 03:21:34,7963
1495,Why isn't President Obama working instead of campaigning for Hillary Clinton?,2016-09-14 03:09:37,24205
1496,"Thank you Rep. @CynthiaLummis!
https://t.co/4S4pnx4Q6r https://t.co/PLUKlsPXPR",2016-09-14 02:47:14,4095
